107	9	13	3	3	43
108	10	16	6	6	37
109	5	16	8	8	23
110	1	11	32	32	71
111	18	20	22	22	63
112	9	11	34	34	40
113	17	1	27	27	57
114	16	18	30	30	73
115	10	12	23	23	69
116	11	13	29	29	31
117	16	2	46	46	36
118	20	13	2	2	26
119	2	15	43	43	58
120	3	20	24	24	71
121	16	8	20	20	35
122	5	19	17	17	29
123	2	12	4	4	74
124	17	3	47	47	41
125	6	12	32	32	73
126	14	1	46	46	64
127	13	14	19	19	27
128	8	18	18	18	52
129	13	3	18	18	39
130	14	12	29	29	20
131	17	4	3	3	16
132	20	15	32	32	52
133	16	9	7	7	64
134	13	20	20	20	46
135	1	18	43	43	47
136	18	14	21	21	54
137	9	15	40	40	57
138	14	11	17	17	38
139	9	16	44	44	25
140	8	14	41	41	62
141	1	4	7	7	69
142	17	16	32	32	19
143	14	17	38	38	39
144	18	19	17	17	71
145	11	14	25	25	36
146	7	19	23	23	57
147	6	15	43	43	15
148	4	11	10	10	47
149	1	13	31	31	22
150	10	3	23	23	34
151	3	2	29	29	71
152	4	9	4	4	72
153	3	16	29	29	40
154	16	20	7	7	69
155	10	8	35	35	61
156	14	8	13	13	41
157	12	6	15	15	20
158	5	1	9	9	53
159	9	2	11	11	15
160	3	8	24	24	53
161	11	15	34	34	28
162	18	4	8	8	69
163	12	19	12	12	50
164	1	17	11	11	53
165	9	18	47	47	60
166	11	1	28	28	28
167	9	3	18	18	60
168	10	2	42	42	18
169	20	3	43	43	64
170	18	8	30	30	33
171	9	7	13	13	63
172	6	5	15	15	64
173	6	2	17	17	74
174	9	6	33	33	40
175	1	10	39	39	65
176	3	7	9	9	19
177	20	1	20	20	73
178	13	7	41	41	63
179	13	11	3	3	29
180	16	12	24	24	53
181	14	20	2	2	67
182	17	14	42	42	40
183	13	16	22	22	17
184	9	5	33	33	35
185	18	1	23	23	28
186	3	13	23	23	44
187	19	11	1	1	30
188	14	16	33	33	24
189	15	16	22	22	37
190	11	19	32	32	48
191	15	7	28	28	35
192	1	12	24	24	15
193	9	1	10	10	19
194	12	3	5	5	39
195	10	18	39	39	35
196	4	13	47	47	60
197	5	6	36	36	53
198	1	16	2	2	36
199	7	2	48	48	73
200	2	8	1	1	15
Alpha
2000
beta
1
speed
50
drivingtimeperday
10
number of type of capacities
3
capcity
20 50 100
fixed cost of different trucks
16	46	66
20	50	70
41	71	91
70	100	120
85	115	135
90	120	140
96	126	146
98	128	148
127	157	177
129	159	179
134	164	184
145	175	195
165	195	215
19	49	69
22	52	72
25	55	75
47	77	97
56	86	106
57	87	107
59	89	109
amount of vehicle limit
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
maximal distance limit
20
maximal leg limit
4
