201	14	13	3
202	14	15	7
203	14	17	1
204	14	18	6
205	14	7	7
206	14	1	9
207	14	11	3
208	14	20	4
209	14	5	2
210	14	4	5
211	14	9	8
212	14	12	9
213	14	3	3
214	14	16	4
215	14	2	2
216	14	8	9
217	15	16	4
218	15	8	5
219	15	20	2
220	15	6	7
221	15	5	4
222	15	7	4
223	15	10	2
224	15	17	2
225	15	11	2
226	15	13	6
227	15	2	5
228	15	9	1
229	15	4	1
230	15	1	7
231	15	18	1
232	15	12	1
233	15	3	7
234	15	14	3
235	15	19	9
236	16	11	1
237	16	12	2
238	16	4	7
239	16	13	7
240	16	17	5
241	16	8	4
242	16	14	8
243	16	20	2
244	16	2	8
245	16	5	3
246	16	10	1
247	16	19	9
248	16	1	8
249	17	14	3
250	17	3	2
251	17	13	2
252	17	1	9
253	17	9	5
254	17	4	4
255	17	8	6
256	17	20	8
257	17	15	7
258	17	2	4
259	17	18	2
260	18	19	6
261	18	17	4
262	18	20	8
263	18	12	7
264	18	7	8
265	18	13	5
266	18	9	7
267	18	2	2
268	18	5	5
269	18	3	9
270	18	6	9
271	18	15	4
272	18	14	1
273	18	1	1
274	19	15	6
275	19	4	7
276	19	7	4
277	19	13	8
278	19	20	9
279	19	17	8
280	19	9	5
281	19	16	7
282	19	5	1
283	19	3	7
284	20	11	4
285	20	15	9
286	20	10	1
287	20	1	1
288	20	19	5
289	20	17	5
290	20	2	8
291	20	6	1
292	20	8	8
293	20	7	8
294	20	18	6
Demand
200
Commodity	Origin node	Destination node	Time available Time due	Volume
1	7	2	45	45	44
2	10	5	11	11	34
3	8	4	45	45	18
4	13	5	35	35	59
5	1	11	30	30	47
6	5	7	12	12	44
7	10	19	26	26	38
8	18	2	45	45	74
9	8	18	36	36	46
10	11	10	21	21	16
11	19	2	41	41	47
12	1	14	13	13	19
13	8	1	64	64	57
14	15	8	36	36	24
15	10	3	69	69	18
16	5	14	17	17	26
17	20	17	47	47	16
18	11	8	33	33	38
19	12	9	60	60	25
20	19	18	31	31	36
21	5	17	4	4	60
22	15	18	46	46	46
23	8	17	11	11	56
24	7	12	34	34	46
25	20	11	37	37	17
26	2	10	41	41	17
27	20	12	70	70	45
28	4	11	49	49	21
29	19	20	39	39	56
30	10	6	43	43	66
31	18	16	23	23	58
32	14	13	31	31	55
33	5	16	24	24	52
34	13	3	70	70	72
35	20	7	69	69	32
36	11	17	31	31	65
37	11	19	57	57	30
38	12	14	15	15	48
39	7	18	61	61	47
40	9	10	19	19	19
41	20	16	27	27	62
42	6	19	14	14	46
43	16	14	58	58	46
44	17	16	34	34	38
45	10	17	46	46	32
46	18	10	55	55	37
47	1	10	39	39	58
48	11	13	6	6	59
49	1	3	42	42	58
50	10	15	52	52	34
51	19	16	33	33	19
52	17	19	42	42	52
53	8	7	27	27	54
54	4	17	11	11	59
55	3	17	26	26	74
56	7	17	40	40	22
57	15	17	36	36	30
58	4	2	40	40	42
59	14	2	18	18	65
60	13	8	65	65	53
61	16	6	3	3	30
62	19	1	34	34	52
63	6	16	37	37	60
64	2	13	13	13	55
65	1	12	4	4	53
66	5	3	25	25	52
67	13	9	57	57	69
68	15	16	9	9	62
69	1	16	16	16	33
70	15	5	13	13	57
71	2	14	31	31	25
72	17	18	28	28	34
73	15	11	33	33	44
74	6	20	49	49	61
75	17	3	17	17	23
76	19	6	63	63	21
77	12	11	41	41	28
78	14	18	71	71	33
79	2	9	46	46	59
80	8	9	31	31	25
81	7	8	2	2	59
82	13	18	40	40	52
83	15	2	55	55	26
84	18	12	35	35	29
85	9	11	23	23	50
86	7	9	7	7	29
87	18	3	9	9	21
88	4	15	33	33	68
89	6	9	54	54	45
90	15	20	53	53	33
91	10	16	17	17	41
92	9	7	30	30	30
93	1	7	11	11	29
94	2	20	37	37	16
95	20	13	60	60	23
96	17	8	11	11	73
97	1	13	12	12	20
98	3	8	66	66	19
99	19	14	64	64	51
100	16	20	44	44	50
101	7	6	16	16	38
102	13	11	49	49	20
103	13	10	28	28	45
104	18	5	53	53	42
105	12	15	22	22	46
106	14	9	3	3	26
107	11	7	57	57	35
108	2	16	40	40	25
109	20	5	25	25	35
110	12	18	1	1	47
111	20	15	67	67	50
112	16	13	49	49	70
113	12	5	47	47	23
114	18	14	60	60	25
115	4	7	67	67	57
116	18	13	33	33	69
117	6	8	3	3	29
118	6	5	70	70	26
119	19	13	68	68	45
120	2	7	18	18	29
121	9	15	9	9	67
122	20	3	48	48	15
123	16	10	63	63	41
124	19	15	46	46	41
125	16	4	66	66	33
126	15	7	49	49	28
127	13	2	44	44	71
128	13	19	43	43	45
129	20	6	42	42	31
130	4	19	23	23	30
131	8	3	56	56	40
132	16	19	5	5	42
133	13	7	24	24	70
134	5	20	12	12	62
135	15	4	71	71	44
136	13	1	6	6	54
137	20	4	70	70	54
138	16	2	3	3	31
139	8	11	58	58	52
140	4	1	19	19	23
141	2	18	72	72	32
142	13	15	67	67	53
143	1	17	54	54	17
144	16	15	21	21	33
145	15	1	48	48	53
146	15	12	23	23	70
147	6	15	15	15	15
148	12	20	56	56	20
149	1	2	59	59	71
150	5	8	53	53	73
151	5	18	69	69	59
152	17	20	41	41	68
153	17	7	46	46	27
154	6	3	8	8	72
155	20	19	27	27	60
156	5	6	47	47	36
157	1	15	47	47	41
158	8	20	41	41	30
159	20	9	67	67	62
160	3	16	36	36	62
161	6	17	24	24	60
162	2	4	5	5	24
163	7	10	58	58	18
164	3	11	66	66	48
165	13	20	16	16	31
166	15	9	66	66	23
167	13	12	56	56	64
168	12	4	12	12	31
169	4	6	21	21	16
170	17	13	66	66	54
171	1	6	8	8	46
172	11	14	31	31	58
173	3	10	38	38	39
174	20	10	61	61	15
175	8	10	47	47	50
176	15	14	6	6	71
177	2	17	51	51	71
178	18	9	71	71	37
179	9	4	17	17	31
180	17	2	64	64	62
181	12	1	50	50	68
182	5	11	25	25	45
183	15	3	33	33	23
184	6	7	31	31	49
185	7	15	68	68	65
186	5	4	55	55	47
187	13	4	20	20	21
188	6	10	23	23	25
189	18	19	46	46	21
190	11	6	31	31	19
191	4	13	3	3	65
192	8	13	52	52	70
193	11	16	29	29	53
194	12	2	60	60	22
195	8	16	48	48	43
196	20	1	62	62	47
197	8	6	72	72	27
198	11	20	32	32	51
199	17	15	13	13	19
200	4	20	64	64	20
Alpha
2000
beta
1
speed
50
drivingtimeperday
10
number of type of capacities
3
capcity
20 50 100
fixed cost of different trucks
16	46	66
20	50	70
41	71	91
70	100	120
85	115	135
90	120	140
96	126	146
98	128	148
127	157	177
129	159	179
134	164	184
145	175	195
165	195	215
19	49	69
22	52	72
25	55	75
47	77	97
56	86	106
57	87	107
59	89	109
amount of vehicle limit
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
maximal distance limit
20
maximal leg limit
4
