121	7	25	8	8	43
122	4	9	45	45	18
123	2	20	18	18	15
124	19	7	7	7	50
125	14	1	11	11	46
126	11	15	47	47	57
127	4	23	7	7	27
128	30	28	17	17	71
129	14	26	25	25	47
130	24	15	19	19	61
131	18	23	28	28	29
132	17	13	41	41	34
133	4	27	22	22	15
134	19	20	14	14	49
135	25	9	21	21	15
136	17	1	8	8	23
137	14	25	21	21	66
138	24	2	28	28	22
139	15	9	34	34	68
140	25	16	18	18	33
141	4	7	19	19	74
142	13	14	29	29	64
143	18	4	31	31	23
144	10	26	1	1	49
145	21	20	26	26	58
146	4	5	22	22	68
147	3	25	5	5	69
148	19	6	46	46	19
149	22	9	21	21	36
150	28	7	15	15	32
151	10	12	32	32	52
152	8	19	48	48	69
153	20	13	35	35	31
154	17	8	12	12	37
155	30	4	26	26	45
156	19	13	4	4	71
157	22	24	12	12	51
158	20	10	19	19	46
159	10	1	29	29	42
160	30	20	1	1	40
161	11	17	42	42	38
162	3	5	24	24	70
163	5	10	25	25	21
164	12	17	39	39	28
165	4	3	47	47	35
166	19	24	26	26	15
167	11	2	23	23	40
168	17	19	2	2	42
169	1	26	1	1	54
170	30	21	44	44	70
171	19	5	7	7	34
172	22	17	6	6	24
173	6	30	24	24	72
174	25	18	26	26	70
175	14	22	21	21	19
176	12	4	1	1	54
177	2	22	39	39	69
178	14	9	7	7	27
179	13	5	23	23	36
180	8	1	43	43	71
181	12	6	9	9	66
182	21	17	3	3	47
183	19	29	37	37	46
184	10	8	37	37	19
185	20	1	4	4	71
186	29	20	8	8	58
187	4	13	41	41	69
188	18	6	4	4	52
189	30	9	41	41	55
190	3	7	24	24	56
191	2	30	39	39	35
192	12	30	39	39	28
193	11	12	43	43	56
194	3	18	37	37	32
195	21	26	11	11	38
196	8	6	23	23	54
197	16	25	32	32	63
198	7	15	9	9	46
199	29	30	19	19	45
200	20	21	48	48	31
201	28	10	37	37	26
202	30	14	23	23	21
203	30	8	43	43	38
204	20	19	13	13	32
205	29	24	32	32	27
206	14	19	34	34	28
207	4	14	11	11	70
208	29	13	27	27	15
209	25	27	19	19	30
210	27	3	29	29	40
211	4	17	48	48	52
212	4	29	48	48	18
213	19	23	41	41	26
214	9	13	15	15	36
215	15	28	48	48	15
216	13	7	47	47	70
217	13	9	18	18	39
218	11	16	12	12	68
219	19	3	19	19	17
220	7	18	2	2	74
221	9	17	3	3	47
222	3	26	12	12	20
223	28	3	20	20	70
224	11	26	24	24	69
225	24	8	9	9	56
226	21	23	19	19	72
227	29	23	47	47	42
228	25	20	17	17	65
229	22	19	43	43	31
230	29	11	3	3	23
231	8	18	24	24	44
232	29	26	33	33	62
233	23	29	18	18	71
234	9	2	3	3	29
235	14	15	44	44	24
236	20	24	27	27	27
237	4	28	10	10	45
238	22	8	32	32	57
239	11	25	8	8	38
240	18	25	19	19	22
241	2	26	3	3	15
242	30	1	3	3	57
243	2	24	33	33	59
244	12	26	45	45	21
245	28	21	6	6	22
246	10	19	19	19	38
247	14	3	5	5	58
248	6	24	44	44	27
249	10	30	39	39	70
250	23	25	3	3	22
251	5	11	16	16	28
252	27	2	15	15	71
253	24	10	33	33	69
254	25	7	47	47	69
255	4	1	6	6	28
256	25	19	36	36	30
257	30	13	44	44	28
258	22	11	48	48	52
259	24	30	27	27	39
260	27	19	3	3	24
261	29	3	14	14	59
262	12	23	10	10	56
263	3	4	20	20	73
264	10	25	21	21	21
265	26	9	46	46	35
266	18	8	40	40	21
267	22	18	48	48	47
268	27	7	46	46	41
269	29	21	40	40	56
270	16	5	19	19	70
271	18	7	4	4	16
272	20	18	26	26	42
273	2	23	36	36	74
274	22	29	43	43	21
275	9	10	4	4	34
276	29	22	44	44	60
277	30	7	16	16	27
278	1	11	40	40	70
279	21	29	21	21	63
280	25	17	26	26	42
281	30	19	31	31	56
282	5	18	28	28	52
283	2	18	26	26	74
284	22	28	39	39	50
285	23	18	10	10	59
286	14	5	6	6	67
287	5	13	18	18	26
288	3	29	5	5	25
289	27	11	12	12	41
290	25	4	6	6	62
291	3	19	48	48	25
292	26	25	26	26	64
293	19	12	3	3	52
294	23	24	6	6	63
295	14	10	2	2	15
296	27	28	24	24	69
297	13	16	18	18	38
298	12	13	21	21	41
299	22	26	41	41	51
300	15	20	8	8	41
301	6	23	14	14	25
302	26	11	40	40	33
303	12	27	45	45	23
304	11	3	17	17	20
305	21	24	12	12	32
306	4	10	17	17	35
307	4	24	2	2	59
308	28	27	22	22	30
309	10	14	48	48	51
310	27	30	34	34	51
311	6	10	38	38	41
312	21	25	6	6	64
313	24	4	19	19	44
314	13	18	13	13	48
315	11	19	15	15	43
316	9	6	46	46	26
317	19	18	25	25	48
318	17	23	16	16	17
319	30	22	32	32	40
320	10	2	11	11	29
321	28	14	9	9	61
322	13	24	38	38	42
323	10	28	44	44	67
324	16	27	14	14	47
325	16	12	10	10	63
326	26	2	40	40	64
327	7	12	8	8	40
328	3	12	26	26	51
329	7	30	47	47	49
330	22	10	22	22	57
331	8	15	31	31	46
332	23	13	15	15	31
333	17	14	22	22	65
334	29	25	29	29	40
335	17	3	33	33	18
336	12	21	27	27	72
337	13	11	32	32	70
338	25	28	13	13	35
339	28	25	29	29	51
340	4	6	38	38	56
341	8	26	35	35	49
342	2	25	32	32	44
343	3	2	20	20	15
344	9	29	32	32	16
345	22	13	45	45	26
346	21	12	15	15	16
347	20	17	32	32	48
348	4	15	12	12	37
349	8	13	42	42	46
350	21	9	26	26	23
351	3	17	38	38	67
352	17	26	20	20	52
353	12	2	21	21	37
354	7	4	29	29	23
355	25	13	24	24	26
356	28	19	1	1	25
357	7	9	40	40	63
358	14	20	38	38	35
359	24	6	33	33	35
360	19	25	9	9	23
361	8	27	4	4	65
362	28	30	40	40	26
363	12	14	17	17	67
364	3	22	13	13	60
365	12	15	13	13	40
366	4	16	25	25	60
367	30	16	32	32	31
368	23	11	37	37	36
369	1	20	42	42	22
370	20	7	25	25	34
371	5	29	9	9	48
372	7	21	16	16	65
373	2	12	43	43	43
374	4	8	27	27	38
375	19	2	27	27	74
376	27	15	7	7	27
377	8	12	9	9	66
378	15	7	37	37	23
379	1	30	46	46	55
380	12	11	48	48	22
381	22	4	48	48	19
382	6	28	34	34	54
383	1	3	4	4	55
384	16	13	20	20	51
385	19	28	30	30	51
386	29	7	6	6	74
387	3	20	14	14	37
388	12	24	36	36	72
389	4	30	3	3	31
390	9	19	42	42	24
391	7	6	18	18	53
392	24	17	13	13	67
393	3	1	31	31	41
394	13	30	48	48	29
395	8	3	18	18	58
396	16	8	20	20	65
397	12	9	39	39	68
398	23	27	23	23	23
399	8	14	7	7	33
400	19	15	44	44	69
Alpha
2000
beta
1
speed
50
drivingtimeperday
10
number of type of capacities
3
capcity
20 50 100
fixed cost of different trucks
16	46	66
20	50	70
41	71	91
70	100	120
85	115	135
90	120	140
96	126	146
98	128	148
127	157	177
129	159	179
134	164	184
145	175	195
165	195	215
19	49	69
22	52	72
25	55	75
47	77	97
56	86	106
57	87	107
59	89	109
amount of vehicle limit
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
maximal distance limit
2
maximal leg limit
4
