190	46	47	20
191	46	4	5
192	47	48	20
193	47	75	3
194	47	16	8
195	47	4	12
196	47	50	7
197	48	49	20
198	48	38	5
199	48	9	5
200	48	90	5
201	48	63	16
202	48	95	6
203	48	80	5
204	49	50	20
205	49	40	16
206	50	51	20
207	50	97	14
208	50	39	4
209	51	52	20
210	51	67	5
211	51	59	1
212	51	7	16
213	51	80	15
214	52	53	20
215	53	54	20
216	53	18	5
217	53	35	2
218	53	99	2
219	53	6	2
220	54	55	20
221	54	85	1
222	54	95	8
223	54	36	19
224	55	56	20
225	55	20	7
226	55	50	15
227	55	5	6
228	55	96	12
229	55	12	13
230	56	57	20
231	56	19	13
232	56	77	1
233	56	85	10
234	56	93	1
235	56	4	2
236	56	25	2
237	56	81	17
238	56	63	4
239	57	58	20
240	57	33	2
241	57	69	9
242	57	11	2
243	58	59	20
244	58	1	5
245	58	50	4
246	58	5	16
247	59	60	20
248	59	86	11
249	59	95	19
250	59	28	1
251	60	61	20
252	60	27	12
253	60	71	8
254	61	62	20
255	62	63	20
256	62	55	18
257	62	19	6
258	62	49	17
259	62	42	16
260	63	64	20
261	63	59	4
262	63	9	5
263	63	71	12
264	63	45	19
265	64	65	20
266	64	51	19
267	64	62	17
268	64	52	1
269	64	66	19
270	64	29	16
271	64	40	9
272	65	66	20
273	65	19	3
274	65	94	14
275	66	67	20
276	66	53	4
277	66	68	1
278	67	68	20
279	67	95	3
280	67	43	11
281	67	81	17
282	67	29	11
283	68	69	20
284	68	11	18
285	68	20	11
286	68	44	10
287	68	56	6
288	69	70	20
289	69	49	12
290	69	24	15
291	70	71	20
292	70	30	13
293	70	29	14
294	70	15	6
295	70	83	2
296	70	23	11
297	71	72	20
298	71	9	12
299	71	11	3
300	72	73	20
301	72	97	19
302	72	64	17
303	73	74	20
304	73	46	2
305	73	68	7
306	74	75	20
307	74	59	10
308	74	22	16
309	75	76	20
310	76	77	20
311	76	2	17
312	77	78	20
313	77	96	17
314	77	69	6
315	77	27	7
316	78	79	20
317	78	73	11
318	78	92	4
319	78	70	16
320	78	37	13
321	79	80	20
322	79	63	16
323	80	81	20
324	80	46	8
325	80	50	14
326	80	3	12
327	81	82	20
328	82	83	20
329	83	84	20
330	83	5	8
331	83	65	8
332	83	58	6
333	84	85	20
334	84	13	16
335	84	91	12
336	84	79	11
337	84	99	6
338	84	19	10
339	84	28	11
340	85	86	20
341	86	87	20
342	86	26	3
343	86	100	12
344	86	30	2
345	86	69	3
346	87	88	20
347	87	14	16
348	87	100	18
349	87	55	2
350	87	63	12
351	88	89	20
352	88	36	1
353	88	100	15
354	88	49	8
355	89	90	20
356	89	76	12
357	89	59	13
358	89	53	8
359	89	12	8
360	90	91	20
361	90	27	2
362	91	92	20
363	91	80	15
364	91	49	14
365	92	93	20
366	92	99	11
367	92	57	1
368	92	3	19
369	92	10	9
370	92	34	7
371	92	51	17
372	93	94	20
373	93	48	9
374	93	41	3
375	93	99	5
376	94	95	20
377	94	22	3
378	94	100	17
379	95	96	20
380	95	74	8
381	96	97	20
382	96	85	1
383	97	98	20
384	97	21	15
385	97	94	17
386	97	26	14
387	97	93	6
388	97	81	12
389	97	20	4
390	98	99	20
391	98	2	16
392	98	8	14
393	99	100	20
394	99	79	13
395	99	37	18
396	99	68	8
397	99	41	13
398	100	1	20
399	100	77	9
400	100	18	6
Demand
30
Commodity	Origin node	Destination node	Time available Time due	Volume
1	93	79	53	53	6
2	9	12	48	48	6
3	32	15	48	48	7
4	35	71	69	69	6
5	57	73	4	4	7
6	83	59	15	15	8
7	19	17	43	43	8
8	76	82	15	15	7
9	20	1	48	48	7
10	32	59	50	50	8
11	31	79	1	1	8
12	5	21	71	71	5
13	2	86	63	63	6
14	20	80	12	12	9
15	49	20	29	29	5
16	81	4	58	58	6
17	59	80	8	8	7
18	61	15	67	67	9
19	18	16	70	70	8
20	20	62	8	8	8
21	28	93	2	2	9
22	28	69	26	26	6
23	66	86	37	37	6
24	50	97	50	50	6
25	12	38	71	71	6
26	94	89	37	37	6
27	73	51	36	36	8
28	21	46	64	64	6
29	75	58	42	42	7
30	9	18	50	50	8
Alpha
2000
beta
1
speed
50
drivingtimeperday
10
number of type of capacities
3
capcity
20 50 100
fixed cost of different trucks
1	31	51
127	157	177
130	160	180
262	292	312
360	390	410
2	32	52
143	173	193
175	205	225
311	341	361
362	392	412
3	33	53
361	391	411
4	34	54
235	265	285
5	35	55
222	252	272
241	271	291
316	346	366
342	372	392
6	36	56
123	153	173
224	254	274
258	288	308
396	426	446
7	37	57
334	364	384
349	379	399
8	38	58
132	162	182
208	238	258
9	39	59
374	404	424
10	40	60
119	149	169
321	351	371
11	41	61
161	191	211
253	283	303
265	295	315
381	411	431
382	412	432
12	42	62
167	197	217
221	251	271
294	324	344
13	43	63
189	219	239
14	44	64
113	143	163
171	201	221
350	380	400
363	393	413
15	45	65
204	234	254
228	258	278
280	310	330
16	46	66
139	169	189
227	257	277
391	421	441
17	47	67
111	141	161
135	165	185
159	189	209
238	268	288
290	320	340
368	398	418
18	48	68
247	277	297
297	327	347
345	375	395
19	49	69
137	167	187
215	245	265
329	359	379
20	50	70
126	156	176
180	210	230
348	378	398
21	51	71
162	192	212
236	266	286
307	337	357
22	52	72
136	166	186
359	389	409
370	400	420
389	419	439
23	53	73
166	196	216
24	54	74
110	140	160
149	179	199
174	204	224
193	223	243
252	282	302
322	352	372
25	55	75
140	170	190
154	184	204
amount of vehicle limit
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2 2 2 2 2
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2 2 2 2 2
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2 2 2 2 2
maximal distance limit
20
maximal leg limit
4
